Fwd Seg Size Min,URG Flag Cnt,Init Fwd Win Byts,Bwd Pkts/s,Fwd Act Data Pkts,Flow Pkts/s,Bwd Pkt Len Min,Fwd Pkt Len Min,Pkt Len Min,Protocol,label
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,2.718895161,-0.801492662,-0.392295862,-0.541602611,-0.40754696,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.793898216,-0.472032092,-0.541602611,-0.481960894,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471833328,2.588822134,-0.484355804,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.471989217,0.241003575,-0.48450768,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471833688,2.588822134,-0.484356168,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.469243697,-0.541602611,-0.481864299,3.068403756,1.420974077,1.446207759,1.981179119,0
-0.293109117,2.718895161,-0.805909839,-0.380627146,-0.541602611,-0.396277143,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.471735886,-0.541602611,-0.484271291,1.701184454,1.83402459,1.865754454,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.458304609,-0.541602611,-0.471299168,0.910760795,1.162817507,1.183991074,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.471964744,-0.345951065,-0.484492325,1.679821652,1.782393276,1.813311117,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471799887,2.588822134,-0.484343298,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.468128339,-0.541602611,-0.48078707,2.107077684,2.298706416,2.337744486,1.981179119,0
-0.293109117,-0.367796454,-0.815441643,-0.472032092,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.471743904,-0.541602611,-0.484279035,2.149803287,1.214448821,1.236434411,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.471732787,-0.541602611,-0.484268298,1.743910057,1.679130648,1.708424443,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471817319,2.588822134,-0.484340511,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.471718262,-0.345951065,-0.484292157,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.810791983,-0.434927114,-0.345951065,-0.412884315,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.466834308,-0.541602611,-0.479537275,0.739858382,1.57586802,1.603537769,1.981179119,0
-0.293109117,-0.367796454,-0.805677356,-0.472032092,-0.541602611,-0.484557371,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.471925724,0.241003575,-0.484447301,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.472013153,-0.541602611,-0.484520788,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,-0.367796454,1.267838767,-0.471811879,2.588822134,-0.484330185,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,2.718895161,-0.812961824,-0.471802065,-0.541602611,-0.484001962,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.786768737,-0.472032092,-0.541602611,-0.484545683,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,4.162794921,-0.472022386,0.436655122,-0.484547327,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.795293114,-0.472032092,-0.541602611,-0.409151343,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.468671014,-0.541602611,-0.481311192,2.085714883,2.247075102,2.285301149,1.981179119,0
-0.293109117,-0.367796454,-0.801182684,-0.472032092,-0.541602611,-0.271646234,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.468483226,-0.541602611,-0.481129824,1.722547256,1.627499334,1.655981106,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.466960911,-0.541602611,-0.479659551,6.016470376,15.82611069,15.39613537,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.45835471,-0.541602611,-0.471347556,0.739858382,1.57586802,1.603537769,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472020136,0.436655122,-0.484544999,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,-0.284651952,-0.541602611,-0.303582904,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.469062518,-0.541602611,-0.481689313,0.761221184,1.627499334,1.655981106,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471761158,2.588822134,-0.484295699,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.460284121,-0.541602611,-0.47321101,1.017574803,1.420974077,1.446207759,1.981179119,0
1.508988142,-0.367796454,1.267838767,-0.05563178,-0.541602611,-0.082391889,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-2.095206376,-0.367796454,-0.815519138,-0.472032092,-0.541602611,-0.484556977,-0.435095705,-0.437753228,-0.441752369,-1.81503876,0
-1.374367473,-0.367796454,-0.815519138,-0.471965404,-0.345951065,-0.484492963,0.611681573,1.266080135,1.288877748,1.981179119,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.470374594,-0.541602611,-0.482956536,0.84667239,1.214448821,1.236434411,1.981179119,0
-0.293109117,-0.367796454,-0.742131995,-0.472032092,-0.541602611,-0.484557371,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.793820722,-0.472032092,-0.541602611,-0.484557304,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472010595,0.436655122,-0.484535125,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472031226,0.827958215,-0.484556564,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472006725,0.241003575,-0.484530421,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.742131995,-0.472032092,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.47202144,0.632306668,-0.484547597,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.466064572,-0.541602611,-0.478793853,1.50891924,1.214448821,1.236434411,1.981179119,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.469097399,-0.541602611,-0.481723002,1.743910057,1.266080135,1.288877748,1.981179119,0
1.508988142,-0.367796454,1.267838767,-0.315881975,-0.541602611,-0.333745315,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,-0.367796454,1.267838767,-0.4718156,2.588822134,-0.48434828,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.742131995,-0.472032092,-0.541602611,-0.484557371,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472011824,-0.541602611,-0.484518221,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472004384,0.241003575,-0.484527934,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.471949121,-0.345951065,-0.484477236,0.739858382,1.57586802,1.603537769,1.981179119,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,-0.367796454,1.267838767,-0.471845304,2.588822134,-0.484367948,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472026403,0.436655122,-0.484550699,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.470035501,-0.541602611,-0.482629034,2.940226946,1.162817507,1.183991074,1.981179119,0
-0.293109117,-0.367796454,-0.731747753,-0.472032092,-0.345951065,-0.378101802,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472014608,0.436655122,-0.484542173,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.805909839,-0.472032092,-0.541602611,-0.386733335,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.469243697,-0.541602611,-0.481864299,2.299342899,2.195443788,2.232857812,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.459622811,-0.345951065,-0.47407044,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.47202776,0.436655122,-0.48455229,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471815492,2.588822134,-0.484338666,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.805909839,-0.472032092,-0.541602611,-0.48201202,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472017959,-0.541602611,-0.484530071,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472031586,2.197519041,-0.484556821,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.471809935,0.241003575,-0.484312157,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471793339,2.588822134,-0.48432678,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.47027348,-0.541602611,-0.482858878,3.987004224,1.111186193,1.131547737,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471815822,2.588822134,-0.484348494,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.471889527,-0.541602611,-0.48441968,2.534333716,1.627499334,1.655981106,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471834683,2.588822134,-0.484357177,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,2.718895161,-0.702299903,-0.395550402,-0.541602611,-0.410690242,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472017228,-0.541602611,-0.484528659,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471792008,-0.345951065,-0.484325494,0.782583985,1.679130648,1.708424443,1.981179119,0
-0.293109117,-0.367796454,-0.795603092,-0.472032025,0.045352028,-0.484557225,0.547593168,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.471735605,-0.541602611,-0.483984667,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,-0.263831936,-0.541602611,-0.28347463,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.471877191,-0.345951065,-0.484407765,2.491608113,2.143812474,2.180414475,1.981179119,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.472029405,-0.345951065,-0.484554776,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471815434,2.588822134,-0.484348119,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472013347,0.436655122,-0.484537974,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.27748847,-0.541602611,0.239340497,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.79575808,-0.472031952,-0.150299518,-0.484557135,0.547593168,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472031657,0.241003575,-0.484556891,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,-0.367796454,1.267838767,-0.471835294,2.588822134,-0.484362775,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.739497188,-0.472032092,-0.541602611,-0.484557371,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472013714,-0.541602611,-0.484521872,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.459864551,-0.541602611,-0.472805782,0.953486398,2.09218116,2.127971138,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472018095,0.241003575,-0.484541149,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.456797935,-0.541602611,-0.469844,0.675769978,1.420974077,1.446207759,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471838168,2.588822134,-0.484360711,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472025432,0.632306668,-0.484550938,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.795370609,-0.472032092,-0.541602611,-0.374875876,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.802112616,-0.471992454,-0.345951065,-0.484480805,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472031592,2.001867494,-0.484556873,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471771496,2.588822134,-0.484305683,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472031054,0.827958215,-0.48455644,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,2.718895161,-0.804747424,-0.274789839,-0.541602611,-0.294057932,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.47202164,0.436655122,-0.484547837,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,-0.367796454,1.267838767,-0.47184088,2.588822134,-0.484363462,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472019172,0.436655122,-0.484543332,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.459153732,-0.541602611,-0.472119263,0.718495581,1.524236705,1.551094432,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472031445,2.001867494,-0.484556777,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.471539197,0.241003575,-0.484081326,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472030123,1.414912855,-0.484555771,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.47203116,1.414912855,-0.484556565,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,-0.367796454,1.267838767,-0.471819121,2.588822134,-0.484351681,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.801415167,-0.472032092,-0.541602611,-0.484557371,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.45589602,-0.345951065,-0.470920974,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.47183686,2.588822134,-0.484359385,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.180607989,-0.472031357,1.414912855,-0.484556722,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472023745,0.436655122,-0.484547582,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471774343,2.588822134,-0.484308433,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,-0.367796454,1.267838767,-0.471813323,2.588822134,-0.484336476,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
0.788149239,-0.367796454,1.267838767,-0.471836386,2.588822134,-0.484358905,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.467543945,-0.541602611,-0.480222653,1.038937605,1.679130648,1.708424443,1.981179119,0
0.788149239,-0.367796454,1.267838767,-0.471834539,2.588822134,-0.484357031,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472031007,1.219261308,-0.484556406,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,1.401769313,-0.541602611,1.325187299,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.795525597,-0.472032092,-0.541602611,-0.461355516,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472015277,0.436655122,-0.484539971,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-0.293109117,-0.367796454,-0.793898216,-0.472032092,-0.541602611,-0.432101004,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471994416,-0.345951065,-0.484520983,0.932123597,1.317711449,1.341321085,1.981179119,0
-1.374367473,-0.367796454,-0.815519138,-0.47171173,-0.541602611,-0.48424796,2.064352081,1.730761962,1.76086778,1.981179119,0
-0.293109117,-0.367796454,-0.180607989,-0.472013258,0.241003575,-0.484528267,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
1.508988142,-0.367796454,1.267838767,-0.274789839,-0.541602611,-0.294057932,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
1.508988142,-0.367796454,1.267838767,3.275570718,-0.541602611,3.134931968,-0.435095705,-0.437753228,-0.441752369,-0.475197156,1
-1.374367473,-0.367796454,-0.815519138,-0.471841034,-0.345951065,-0.484372845,0.718495581,1.524236705,1.551094432,1.981179119,0
0.788149239,2.718895161,-0.796765507,0.063339738,-0.541602611,0.032512535,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
0.788149239,-0.367796454,1.267838767,-0.471823783,2.588822134,-0.484356183,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.180607989,-0.472018777,0.436655122,-0.484543593,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,2.718895161,-0.796765507,0.152568376,-0.541602611,0.118690852,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-1.374367473,-0.367796454,-0.815519138,-0.467221306,-0.541602611,-0.479911043,1.038937605,1.679130648,1.708424443,1.981179119,0
-2.095206376,-0.367796454,-0.815519138,-0.472032092,-0.541602611,-0.484547356,-0.435095705,-0.437753228,-0.441752369,-1.81503876,0
-0.293109117,-0.367796454,-0.180607989,-0.472024568,0.436655122,-0.484548028,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472014616,-0.541602611,-0.484523612,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
0.788149239,-0.367796454,1.267838767,-0.471819285,2.588822134,-0.484351838,-0.435095705,-0.437753228,-0.441752369,-0.475197156,2
-0.293109117,-0.367796454,-0.795835575,-0.472032092,-0.541602611,-0.480406581,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.472020857,0.436655122,-0.48454497,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-0.293109117,-0.367796454,-0.180607989,-0.47201394,-0.541602611,-0.484522308,-0.435095705,-0.437753228,-0.441752369,-0.475197156,0
-1.374367473,-0.367796454,-0.815519138,-0.471978041,-0.345951065,-0.484505168,1.145751613,1.317711449,1.341321085,1.981179119,0
